STATION,NAME,DATE,TAVG,TMAX,TMIN
TZ000063862,"DODOMA, TZ",2022-03-31,75,85,65
TZ000063862,"DODOMA, TZ",2022-04-01,74,85,67
TZ000063862,"DODOMA, TZ",2022-04-02,74,86,
TZ000063862,"DODOMA, TZ",2022-04-03,76,87,68
TZ000063862,"DODOMA, TZ",2022-04-04,76,87,67
TZ000063862,"DODOMA, TZ",2022-04-05,77,89,68
TZ000063862,"DODOMA, TZ",2022-04-06,77,,67
TZ000063862,"DODOMA, TZ",2022-04-07,73,88,67
TZ000063862,"DODOMA, TZ",2022-04-08,75,,66
TZ000063862,"DODOMA, TZ",2022-04-09,76,,65
TZ000063862,"DODOMA, TZ",2022-04-10,74,,66
TZ000063862,"DODOMA, TZ",2022-04-11,78,,66
TZ000063862,"DODOMA, TZ",2022-04-12,76,,66
TZ000063862,"DODOMA, TZ",2022-04-13,73,,65
TZ000063862,"DODOMA, TZ",2022-04-14,74,,
TZ000063862,"DODOMA, TZ",2022-04-15,73,86,
TZ000063862,"DODOMA, TZ",2022-04-16,74,82,67
TZ000063862,"DODOMA, TZ",2022-04-17,72,83,
TZ000063862,"DODOMA, TZ",2022-04-18,73,85,66
TZ000063862,"DODOMA, TZ",2022-04-19,76,87,66
TZ000063862,"DODOMA, TZ",2022-04-20,74,85,67
TZ000063862,"DODOMA, TZ",2022-04-21,74,85,66
TZ000063862,"DODOMA, TZ",2022-04-22,75,89,65
TZ000063862,"DODOMA, TZ",2022-04-23,76,87,
TZ000063862,"DODOMA, TZ",2022-04-24,76,86,69
TZ000063862,"DODOMA, TZ",2022-04-25,76,87,69
TZ000063862,"DODOMA, TZ",2022-04-26,75,87,66
TZ000063862,"DODOMA, TZ",2022-04-27,76,85,66
TZ000063862,"DODOMA, TZ",2022-04-28,71,,
TZ000063862,"DODOMA, TZ",2022-04-29,73,82,
TZ000063862,"DODOMA, TZ",2022-04-30,74,,63
TZ000063862,"DODOMA, TZ",2022-05-01,71,84,65
TZ000063862,"DODOMA, TZ",2022-05-02,72,,66
TZ000063862,"DODOMA, TZ",2022-05-03,72,,62
TZ000063862,"DODOMA, TZ",2022-05-04,71,83,
TZ000063862,"DODOMA, TZ",2022-05-05,70,82,63
TZ000063862,"DODOMA, TZ",2022-05-06,72,,63
TZ000063862,"DODOMA, TZ",2022-05-07,72,82,63
TZ000063862,"DODOMA, TZ",2022-05-08,75,86,63
TZ000063862,"DODOMA, TZ",2022-05-09,76,,64
TZ000063862,"DODOMA, TZ",2022-05-10,75,,
TZ000063862,"DODOMA, TZ",2022-05-11,72,85,66
TZ000063862,"DODOMA, TZ",2022-05-12,74,85,62
TZ000063862,"DODOMA, TZ",2022-05-13,72,83,
TZ000063862,"DODOMA, TZ",2022-05-14,74,85,63
TZ000063862,"DODOMA, TZ",2022-05-15,72,,64
TZ000063862,"DODOMA, TZ",2022-05-16,70,,
TZ000063862,"DODOMA, TZ",2022-05-17,72,,63
TZ000063862,"DODOMA, TZ",2022-05-18,73,81,62
TZ000063862,"DODOMA, TZ",2022-05-19,72,83,
TZ000063862,"DODOMA, TZ",2022-05-20,73,,
TZ000063862,"DODOMA, TZ",2022-05-21,71,,
TZ000063862,"DODOMA, TZ",2022-05-22,72,,62
TZ000063862,"DODOMA, TZ",2022-05-23,74,,62
TZ000063862,"DODOMA, TZ",2022-05-24,74,86,63
TZ000063862,"DODOMA, TZ",2022-05-25,73,84,63
TZ000063862,"DODOMA, TZ",2022-05-26,74,86,64
TZ000063862,"DODOMA, TZ",2022-05-27,71,85,64
TZ000063862,"DODOMA, TZ",2022-05-28,72,82,64
TZ000063862,"DODOMA, TZ",2022-05-29,71,82,62
TZ000063862,"DODOMA, TZ",2022-05-30,69,86,
TZ000063862,"DODOMA, TZ",2022-05-31,71,81,62
TZ000063862,"DODOMA, TZ",2022-06-01,71,80,63
TZ000063862,"DODOMA, TZ",2022-06-02,70,78,64
TZ000063862,"DODOMA, TZ",2022-06-03,69,,60
TZ000063862,"DODOMA, TZ",2022-06-04,69,81,60
TZ000063862,"DODOMA, TZ",2022-06-05,68,,
TZ000063862,"DODOMA, TZ",2022-06-06,68,,64
TZ000063862,"DODOMA, TZ",2022-06-07,69,79,64
TZ000063862,"DODOMA, TZ",2022-06-08,70,82,60
TZ000063862,"DODOMA, TZ",2022-06-09,70,81,
TZ000063862,"DODOMA, TZ",2022-06-10,70,81,62
TZ000063862,"DODOMA, TZ",2022-06-11,69,81,62
TZ000063862,"DODOMA, TZ",2022-06-12,68,,61
TZ000063862,"DODOMA, TZ",2022-06-13,71,81,62
TZ000063862,"DODOMA, TZ",2022-06-14,71,82,60
TZ000063862,"DODOMA, TZ",2022-06-15,69,83,62
TZ000063862,"DODOMA, TZ",2022-06-16,72,83,62
TZ000063862,"DODOMA, TZ",2022-06-17,67,82,
TZ000063862,"DODOMA, TZ",2022-06-18,70,81,62
TZ000063862,"DODOMA, TZ",2022-06-19,71,80,60
TZ000063862,"DODOMA, TZ",2022-06-20,71,82,
TZ000063862,"DODOMA, TZ",2022-06-21,69,80,59
TZ000063862,"DODOMA, TZ",2022-06-22,68,80,60
TZ000063862,"DODOMA, TZ",2022-06-23,67,78,61
TZ000063862,"DODOMA, TZ",2022-06-24,67,,58
TZ000063862,"DODOMA, TZ",2022-06-25,66,78,56
TZ000063862,"DODOMA, TZ",2022-06-26,68,,59
TZ000063862,"DODOMA, TZ",2022-06-27,68,,61
TZ000063862,"DODOMA, TZ",2022-06-28,65,,
TZ000063862,"DODOMA, TZ",2022-06-29,70,79,60
TZ000063862,"DODOMA, TZ",2022-06-30,67,78,61
TZ000063862,"DODOMA, TZ",2022-07-02,68,,55
TZ000063862,"DODOMA, TZ",2022-07-03,69,79,
TZ000063862,"DODOMA, TZ",2022-07-04,68,,58
TZ000063862,"DODOMA, TZ",2022-07-05,69,,
TZ000063862,"DODOMA, TZ",2022-07-06,67,,57
TZ000063862,"DODOMA, TZ",2022-07-07,68,,59
TZ000063862,"DODOMA, TZ",2022-07-08,69,,60
TZ000063862,"DODOMA, TZ",2022-07-09,69,,59
TZ000063862,"DODOMA, TZ",2022-07-10,68,,
TZ000063862,"DODOMA, TZ",2022-07-11,66,,
TZ000063862,"DODOMA, TZ",2022-07-12,65,,58
TZ000063862,"DODOMA, TZ",2022-07-13,67,,56
TZ000063862,"DODOMA, TZ",2022-07-14,70,,
TZ000063862,"DODOMA, TZ",2022-07-15,72,,62
TZ000063862,"DODOMA, TZ",2022-07-16,69,79,
TZ000063862,"DODOMA, TZ",2022-07-17,68,78,
TZ000063862,"DODOMA, TZ",2022-07-18,67,,59
TZ000063862,"DODOMA, TZ",2022-07-19,66,79,59
TZ000063862,"DODOMA, TZ",2022-07-20,66,77,
TZ000063862,"DODOMA, TZ",2022-07-21,66,78,
TZ000063862,"DODOMA, TZ",2022-07-22,66,77,58
TZ000063862,"DODOMA, TZ",2022-07-23,67,77,
TZ000063862,"DODOMA, TZ",2022-07-24,67,80,
TZ000063862,"DODOMA, TZ",2022-07-25,69,80,59
TZ000063862,"DODOMA, TZ",2022-07-26,70,80,60
TZ000063862,"DODOMA, TZ",2022-07-27,69,79,60
TZ000063862,"DODOMA, TZ",2022-07-28,64,79,
TZ000063862,"DODOMA, TZ",2022-07-29,68,80,59
TZ000063862,"DODOMA, TZ",2022-07-30,69,,62
TZ000063862,"DODOMA, TZ",2022-07-31,69,,60
TZ000063862,"DODOMA, TZ",2022-08-01,68,79,62
TZ000063862,"DODOMA, TZ",2022-08-02,68,78,60
TZ000063862,"DODOMA, TZ",2022-08-03,69,,61
TZ000063862,"DODOMA, TZ",2022-08-04,68,79,60
TZ000063862,"DODOMA, TZ",2022-08-05,67,79,59
TZ000063862,"DODOMA, TZ",2022-08-06,71,,58
TZ000063862,"DODOMA, TZ",2022-08-07,69,81,59
TZ000063862,"DODOMA, TZ",2022-08-08,69,,58
TZ000063862,"DODOMA, TZ",2022-08-09,68,,
TZ000063862,"DODOMA, TZ",2022-08-10,70,,
TZ000063862,"DODOMA, TZ",2022-08-11,66,,60
TZ000063862,"DODOMA, TZ",2022-08-12,68,,59
TZ000063862,"DODOMA, TZ",2022-08-13,68,81,58
TZ000063862,"DODOMA, TZ",2022-08-14,67,82,60
TZ000063862,"DODOMA, TZ",2022-08-15,69,,60
TZ000063862,"DODOMA, TZ",2022-08-16,71,,
TZ000063862,"DODOMA, TZ",2022-08-17,69,,58
TZ000063862,"DODOMA, TZ",2022-08-18,69,,
TZ000063862,"DODOMA, TZ",2022-08-19,70,85,59
TZ000063862,"DODOMA, TZ",2022-08-20,71,,
TZ000063862,"DODOMA, TZ",2022-08-21,70,82,
TZ000063862,"DODOMA, TZ",2022-08-22,71,80,61
TZ000063862,"DODOMA, TZ",2022-08-23,67,79,60
TZ000063862,"DODOMA, TZ",2022-08-24,70,80,59
TZ000063862,"DODOMA, TZ",2022-08-25,70,81,60
TZ000063862,"DODOMA, TZ",2022-08-26,68,,60
TZ000063862,"DODOMA, TZ",2022-08-27,68,,
TZ000063862,"DODOMA, TZ",2022-08-28,69,,59
TZ000063862,"DODOMA, TZ",2022-08-29,71,83,
TZ000063862,"DODOMA, TZ",2022-08-30,68,85,60
TZ000063862,"DODOMA, TZ",2022-08-31,68,,
TZ000063862,"DODOMA, TZ",2022-09-01,68,80,60
TZ000063862,"DODOMA, TZ",2022-09-02,69,80,60
TZ000063862,"DODOMA, TZ",2022-09-03,72,,58
TZ000063862,"DODOMA, TZ",2022-09-04,73,,59
TZ000063862,"DODOMA, TZ",2022-09-05,73,,60
TZ000063862,"DODOMA, TZ",2022-09-06,72,,61
TZ000063862,"DODOMA, TZ",2022-09-07,67,,60
TZ000063862,"DODOMA, TZ",2022-09-08,69,,60
TZ000063862,"DODOMA, TZ",2022-09-09,70,,
TZ000063862,"DODOMA, TZ",2022-09-10,71,,62
TZ000063862,"DODOMA, TZ",2022-09-11,75,,61
TZ000063862,"DODOMA, TZ",2022-09-12,73,,62
TZ000063862,"DODOMA, TZ",2022-09-13,69,,
TZ000063862,"DODOMA, TZ",2022-09-14,71,,60
TZ000063862,"DODOMA, TZ",2022-09-15,69,,60
TZ000063862,"DODOMA, TZ",2022-09-16,70,,
TZ000063862,"DODOMA, TZ",2022-09-17,72,83,61
TZ000063862,"DODOMA, TZ",2022-09-18,70,,
TZ000063862,"DODOMA, TZ",2022-09-19,73,,61
TZ000063862,"DODOMA, TZ",2022-09-20,72,,
TZ000063862,"DODOMA, TZ",2022-09-21,72,,
TZ000063862,"DODOMA, TZ",2022-09-22,74,,
TZ000063862,"DODOMA, TZ",2022-09-23,69,,62
TZ000063862,"DODOMA, TZ",2022-09-24,72,,61
TZ000063862,"DODOMA, TZ",2022-09-25,73,,63
TZ000063862,"DODOMA, TZ",2022-09-26,72,,63
TZ000063862,"DODOMA, TZ",2022-09-27,70,,
TZ000063862,"DODOMA, TZ",2022-09-28,73,,59
TZ000063862,"DODOMA, TZ",2022-09-29,71,,59
TZ000063862,"DODOMA, TZ",2022-09-30,70,85,62
TZ000063862,"DODOMA, TZ",2022-10-01,72,,62
TZ000063862,"DODOMA, TZ",2022-10-02,73,,61
TZ000063862,"DODOMA, TZ",2022-10-03,69,,59
TZ000063862,"DODOMA, TZ",2022-10-04,74,,60
TZ000063862,"DODOMA, TZ",2022-10-05,70,,59
TZ000063862,"DODOMA, TZ",2022-10-06,74,85,
TZ000063862,"DODOMA, TZ",2022-10-07,73,,
TZ000063862,"DODOMA, TZ",2022-10-08,72,,
TZ000063862,"DODOMA, TZ",2022-10-09,71,,62
TZ000063862,"DODOMA, TZ",2022-10-10,72,,
TZ000063862,"DODOMA, TZ",2022-10-11,73,,
TZ000063862,"DODOMA, TZ",2022-10-12,72,,61
TZ000063862,"DODOMA, TZ",2022-10-13,73,,
TZ000063862,"DODOMA, TZ",2022-10-14,74,,61
TZ000063862,"DODOMA, TZ",2022-10-15,71,,59
TZ000063862,"DODOMA, TZ",2022-10-16,73,,60
TZ000063862,"DODOMA, TZ",2022-10-17,75,,
TZ000063862,"DODOMA, TZ",2022-10-18,74,,62
TZ000063862,"DODOMA, TZ",2022-10-19,72,,63
TZ000063862,"DODOMA, TZ",2022-10-20,77,,62
TZ000063862,"DODOMA, TZ",2022-10-21,73,,
TZ000063862,"DODOMA, TZ",2022-10-22,73,,60
TZ000063862,"DODOMA, TZ",2022-10-23,75,87,64
TZ000063862,"DODOMA, TZ",2022-10-24,74,88,64
TZ000063862,"DODOMA, TZ",2022-10-25,78,,64
TZ000063862,"DODOMA, TZ",2022-10-26,78,89,65
TZ000063862,"DODOMA, TZ",2022-10-27,74,,64
TZ000063862,"DODOMA, TZ",2022-10-28,74,,63
TZ000063862,"DODOMA, TZ",2022-10-29,75,89,63
TZ000063862,"DODOMA, TZ",2022-10-30,78,,
TZ000063862,"DODOMA, TZ",2022-10-31,76,,
TZ000063862,"DODOMA, TZ",2022-11-01,75,89,65
TZ000063862,"DODOMA, TZ",2022-11-02,73,,
TZ000063862,"DODOMA, TZ",2022-11-03,73,87,63
TZ000063862,"DODOMA, TZ",2022-11-04,79,,
TZ000063862,"DODOMA, TZ",2022-11-05,78,,66
TZ000063862,"DODOMA, TZ",2022-11-06,78,,66
TZ000063862,"DODOMA, TZ",2022-11-07,78,,
TZ000063862,"DODOMA, TZ",2022-11-08,77,,67
TZ000063862,"DODOMA, TZ",2022-11-09,76,,
TZ000063862,"DODOMA, TZ",2022-11-10,77,,67
TZ000063862,"DODOMA, TZ",2022-11-11,76,,
TZ000063862,"DODOMA, TZ",2022-11-12,78,89,66
TZ000063862,"DODOMA, TZ",2022-11-13,79,,
TZ000063862,"DODOMA, TZ",2022-11-14,81,,69
TZ000063862,"DODOMA, TZ",2022-11-15,82,91,67
TZ000063862,"DODOMA, TZ",2022-11-16,78,,
TZ000063862,"DODOMA, TZ",2022-11-17,78,89,67
TZ000063862,"DODOMA, TZ",2022-11-18,77,,69
TZ000063862,"DODOMA, TZ",2022-11-19,76,,69
TZ000063862,"DODOMA, TZ",2022-11-20,75,89,
TZ000063862,"DODOMA, TZ",2022-11-21,74,,64
TZ000063862,"DODOMA, TZ",2022-11-22,78,88,67
TZ000063862,"DODOMA, TZ",2022-11-23,78,87,68
TZ000063862,"DODOMA, TZ",2022-11-24,77,87,
TZ000063862,"DODOMA, TZ",2022-11-25,77,,
TZ000063862,"DODOMA, TZ",2022-11-26,75,87,66
TZ000063862,"DODOMA, TZ",2022-11-27,75,,
TZ000063862,"DODOMA, TZ",2022-11-28,77,89,67
TZ000063862,"DODOMA, TZ",2022-11-29,78,,67
TZ000063862,"DODOMA, TZ",2022-11-30,77,,68
TZ000063862,"DODOMA, TZ",2022-12-01,77,88,
TZ000063862,"DODOMA, TZ",2022-12-02,77,,67
TZ000063862,"DODOMA, TZ",2022-12-03,79,,68
TZ000063862,"DODOMA, TZ",2022-12-04,79,,68
TZ000063862,"DODOMA, TZ",2022-12-05,79,,67
TZ000063862,"DODOMA, TZ",2022-12-06,80,92,69
TZ000063862,"DODOMA, TZ",2022-12-07,79,90,67
TZ000063862,"DODOMA, TZ",2022-12-08,78,,68
TZ000063862,"DODOMA, TZ",2022-12-09,80,,68
TZ000063862,"DODOMA, TZ",2022-12-10,78,89,69
TZ000063862,"DODOMA, TZ",2022-12-11,78,88,69
TZ000063862,"DODOMA, TZ",2022-12-12,76,83,67
TZ000063862,"DODOMA, TZ",2022-12-13,78,90,66
TZ000063862,"DODOMA, TZ",2022-12-14,78,90,68
TZ000063862,"DODOMA, TZ",2022-12-15,78,89,68
TZ000063862,"DODOMA, TZ",2022-12-16,76,89,66
TZ000063862,"DODOMA, TZ",2022-12-17,80,91,
TZ000063862,"DODOMA, TZ",2022-12-18,81,92,70
TZ000063862,"DODOMA, TZ",2022-12-19,78,,69
TZ000063862,"DODOMA, TZ",2022-12-20,73,85,
TZ000063862,"DODOMA, TZ",2022-12-21,75,83,
TZ000063862,"DODOMA, TZ",2022-12-22,72,82,
TZ000063862,"DODOMA, TZ",2022-12-23,72,79,66
TZ000063862,"DODOMA, TZ",2022-12-24,71,80,
TZ000063862,"DODOMA, TZ",2022-12-25,72,79,66
TZ000063862,"DODOMA, TZ",2022-12-26,73,81,67
TZ000063862,"DODOMA, TZ",2022-12-27,70,,
TZ000063862,"DODOMA, TZ",2022-12-28,73,81,66
TZ000063862,"DODOMA, TZ",2022-12-29,75,85,
TZ000063862,"DODOMA, TZ",2022-12-30,75,86,67
TZ000063862,"DODOMA, TZ",2022-12-31,79,,67
TZ000063862,"DODOMA, TZ",2023-01-01,80,88,
TZ000063862,"DODOMA, TZ",2023-01-02,75,84,65
TZ000063862,"DODOMA, TZ",2023-01-03,76,87,
TZ000063862,"DODOMA, TZ",2023-01-04,77,,67
TZ000063862,"DODOMA, TZ",2023-01-05,78,88,67
TZ000063862,"DODOMA, TZ",2023-01-06,79,,69
TZ000063862,"DODOMA, TZ",2023-01-07,76,88,
TZ000063862,"DODOMA, TZ",2023-01-08,76,87,66
TZ000063862,"DODOMA, TZ",2023-01-09,72,86,
TZ000063862,"DODOMA, TZ",2023-01-10,69,76,66
TZ000063862,"DODOMA, TZ",2023-01-11,72,,
TZ000063862,"DODOMA, TZ",2023-01-12,72,81,68
TZ000063862,"DODOMA, TZ",2023-01-13,71,80,64
TZ000063862,"DODOMA, TZ",2023-01-14,74,84,
TZ000063862,"DODOMA, TZ",2023-01-15,70,81,
TZ000063862,"DODOMA, TZ",2023-01-16,74,85,
TZ000063862,"DODOMA, TZ",2023-01-17,75,86,
TZ000063862,"DODOMA, TZ",2023-01-18,74,87,67
TZ000063862,"DODOMA, TZ",2023-01-19,74,84,
TZ000063862,"DODOMA, TZ",2023-01-20,76,,66
TZ000063862,"DODOMA, TZ",2023-01-21,74,85,67
TZ000063862,"DODOMA, TZ",2023-01-22,73,83,65
TZ000063862,"DODOMA, TZ",2023-01-23,74,83,
TZ000063862,"DODOMA, TZ",2023-01-24,74,83,66
TZ000063862,"DODOMA, TZ",2023-01-25,76,89,66
TZ000063862,"DODOMA, TZ",2023-01-26,74,83,68
TZ000063862,"DODOMA, TZ",2023-01-27,75,87,68
TZ000063862,"DODOMA, TZ",2023-01-28,77,89,67
TZ000063862,"DODOMA, TZ",2023-01-29,77,88,66
TZ000063862,"DODOMA, TZ",2023-01-30,76,89,67
TZ000063862,"DODOMA, TZ",2023-01-31,75,87,68
TZ000063862,"DODOMA, TZ",2023-02-01,77,88,66
TZ000063862,"DODOMA, TZ",2023-02-02,76,87,70
TZ000063862,"DODOMA, TZ",2023-02-03,73,84,66
TZ000063862,"DODOMA, TZ",2023-02-04,74,81,68
TZ000063862,"DODOMA, TZ",2023-02-05,77,,
TZ000063862,"DODOMA, TZ",2023-02-06,71,80,65
TZ000063862,"DODOMA, TZ",2023-02-07,74,83,66
TZ000063862,"DODOMA, TZ",2023-02-08,73,85,
TZ000063862,"DODOMA, TZ",2023-02-09,75,83,
TZ000063862,"DODOMA, TZ",2023-02-10,73,83,
TZ000063862,"DODOMA, TZ",2023-02-11,75,86,
TZ000063862,"DODOMA, TZ",2023-02-12,77,,
TZ000063862,"DODOMA, TZ",2023-02-13,76,88,
TZ000063862,"DODOMA, TZ",2023-02-14,76,87,
TZ000063862,"DODOMA, TZ",2023-02-15,78,89,
TZ000063862,"DODOMA, TZ",2023-02-16,77,90,68
TZ000063862,"DODOMA, TZ",2023-02-17,77,89,69
TZ000063862,"DODOMA, TZ",2023-02-18,77,89,67
TZ000063862,"DODOMA, TZ",2023-02-19,77,90,68
TZ000063862,"DODOMA, TZ",2023-02-20,78,,67
TZ000063862,"DODOMA, TZ",2023-02-21,77,88,68
TZ000063862,"DODOMA, TZ",2023-02-22,78,90,66
TZ000063862,"DODOMA, TZ",2023-02-23,77,89,68
TZ000063862,"DODOMA, TZ",2023-02-24,78,89,69
TZ000063862,"DODOMA, TZ",2023-02-25,80,90,
TZ000063862,"DODOMA, TZ",2023-02-26,78,90,67
TZ000063862,"DODOMA, TZ",2023-02-27,77,90,
TZ000063862,"DODOMA, TZ",2023-02-28,78,90,
TZ000063862,"DODOMA, TZ",2023-03-01,73,,
TZ000063862,"DODOMA, TZ",2023-03-02,74,85,
TZ000063862,"DODOMA, TZ",2023-03-03,77,88,
TZ000063862,"DODOMA, TZ",2023-03-04,70,,65
TZ000063862,"DODOMA, TZ",2023-03-05,77,87,66
TZ000063862,"DODOMA, TZ",2023-03-06,75,88,
TZ000063862,"DODOMA, TZ",2023-03-07,76,,66
TZ000063862,"DODOMA, TZ",2023-03-08,77,89,66
TZ000063862,"DODOMA, TZ",2023-03-09,78,91,
TZ000063862,"DODOMA, TZ",2023-03-10,77,91,
TZ000063862,"DODOMA, TZ",2023-03-11,73,85,67
TZ000063862,"DODOMA, TZ",2023-03-12,73,81,67
TZ000063862,"DODOMA, TZ",2023-03-13,75,86,66
TZ000063862,"DODOMA, TZ",2023-03-14,76,84,68
TZ000063862,"DODOMA, TZ",2023-03-15,73,80,67
TZ000063862,"DODOMA, TZ",2023-03-16,74,83,67
TZ000063862,"DODOMA, TZ",2023-03-17,75,,
TZ000063862,"DODOMA, TZ",2023-03-18,76,,
TZ000063862,"DODOMA, TZ",2023-03-19,74,83,69
TZ000063862,"DODOMA, TZ",2023-03-20,73,84,66
TZ000063862,"DODOMA, TZ",2023-03-21,70,78,
TZ000063862,"DODOMA, TZ",2023-03-22,73,83,
TZ000063862,"DODOMA, TZ",2023-03-23,73,83,
TZ000063862,"DODOMA, TZ",2023-03-24,73,83,
TZ000063862,"DODOMA, TZ",2023-03-25,75,85,66
TZ000063862,"DODOMA, TZ",2023-03-26,76,,
TZ000063862,"DODOMA, TZ",2023-03-27,72,83,
TZ000063862,"DODOMA, TZ",2023-03-28,71,81,64
TZ000063862,"DODOMA, TZ",2023-03-29,74,85,66
TZ000063862,"DODOMA, TZ",2023-03-30,74,85,67
TZ000063862,"DODOMA, TZ",2023-03-31,75,,68
TZ000063862,"DODOMA, TZ",2023-04-01,76,86,68
TZ000063862,"DODOMA, TZ",2023-04-02,75,87,
TZ000063862,"DODOMA, TZ",2023-04-03,75,87,68
TZ000063862,"DODOMA, TZ",2023-04-04,74,85,
TZ000063862,"DODOMA, TZ",2023-04-05,74,,66
TZ000063862,"DODOMA, TZ",2023-04-06,75,86,
TZ000063862,"DODOMA, TZ",2023-04-07,75,84,67
TZ000063862,"DODOMA, TZ",2023-04-08,75,85,68
TZ000063862,"DODOMA, TZ",2023-04-09,75,84,67
TZ000063862,"DODOMA, TZ",2023-04-10,75,,
TZ000063862,"DODOMA, TZ",2023-04-11,77,88,67
TZ000063862,"DODOMA, TZ",2023-04-12,76,88,
TZ000063862,"DODOMA, TZ",2023-04-13,76,,
TZ000063862,"DODOMA, TZ",2023-04-14,76,86,68
TZ000063862,"DODOMA, TZ",2023-04-15,73,84,
TZ000063862,"DODOMA, TZ",2023-04-16,74,84,
TZ000063862,"DODOMA, TZ",2023-04-17,74,84,66
TZ000063862,"DODOMA, TZ",2023-04-18,72,81,
TZ000063862,"DODOMA, TZ",2023-04-19,72,82,
TZ000063862,"DODOMA, TZ",2023-04-20,74,83,66
TZ000063862,"DODOMA, TZ",2023-04-21,75,,
TZ000063862,"DODOMA, TZ",2023-04-22,71,,67
TZ000063862,"DODOMA, TZ",2023-04-23,74,,67
TZ000063862,"DODOMA, TZ",2023-04-24,75,84,67
TZ000063862,"DODOMA, TZ",2023-04-25,77,87,66
TZ000063862,"DODOMA, TZ",2023-04-26,73,83,
TZ000063862,"DODOMA, TZ",2023-04-27,74,85,64
TZ000063862,"DODOMA, TZ",2023-04-28,73,,
TZ000063862,"DODOMA, TZ",2023-04-29,74,82,63
TZ000063862,"DODOMA, TZ",2023-04-30,73,82,65
TZ000063862,"DODOMA, TZ",2023-05-01,71,78,
TZ000063862,"DODOMA, TZ",2023-05-02,72,,65
TZ000063862,"DODOMA, TZ",2023-05-03,73,,64
TZ000063862,"DODOMA, TZ",2023-05-04,74,85,
TZ000063862,"DODOMA, TZ",2023-05-05,73,84,64
TZ000063862,"DODOMA, TZ",2023-05-06,73,85,64
TZ000063862,"DODOMA, TZ",2023-05-07,74,87,
TZ000063862,"DODOMA, TZ",2023-05-08,74,85,65
TZ000063862,"DODOMA, TZ",2023-05-09,73,83,
TZ000063862,"DODOMA, TZ",2023-05-10,73,83,65
TZ000063862,"DODOMA, TZ",2023-05-11,73,83,66
TZ000063862,"DODOMA, TZ",2023-05-12,73,83,65
TZ000063862,"DODOMA, TZ",2023-05-13,73,,66
TZ000063862,"DODOMA, TZ",2023-05-14,72,,64
TZ000063862,"DODOMA, TZ",2023-05-15,74,85,
TZ000063862,"DODOMA, TZ",2023-05-16,75,87,66
TZ000063862,"DODOMA, TZ",2023-05-17,74,84,
TZ000063862,"DODOMA, TZ",2023-05-18,74,85,66
TZ000063862,"DODOMA, TZ",2023-05-19,74,85,
TZ000063862,"DODOMA, TZ",2023-05-20,74,,63
TZ000063862,"DODOMA, TZ",2023-05-21,74,87,64
TZ000063862,"DODOMA, TZ",2023-05-22,75,85,67
TZ000063862,"DODOMA, TZ",2023-05-23,74,84,66
TZ000063862,"DODOMA, TZ",2023-05-24,73,82,
TZ000063862,"DODOMA, TZ",2023-05-25,73,85,64
TZ000063862,"DODOMA, TZ",2023-05-26,73,83,
TZ000063862,"DODOMA, TZ",2023-05-27,71,81,
TZ000063862,"DODOMA, TZ",2023-05-28,72,82,
TZ000063862,"DODOMA, TZ",2023-05-29,71,79,
TZ000063862,"DODOMA, TZ",2023-05-30,73,82,
TZ000063862,"DODOMA, TZ",2023-05-31,74,,
TZ000063862,"DODOMA, TZ",2023-06-01,72,81,63
TZ000063862,"DODOMA, TZ",2023-06-02,73,83,
TZ000063862,"DODOMA, TZ",2023-06-03,72,83,66
TZ000063862,"DODOMA, TZ",2023-06-04,72,83,64
TZ000063862,"DODOMA, TZ",2023-06-05,72,84,
TZ000063862,"DODOMA, TZ",2023-06-06,72,82,
TZ000063862,"DODOMA, TZ",2023-06-07,71,83,59
TZ000063862,"DODOMA, TZ",2023-06-08,71,79,65
TZ000063862,"DODOMA, TZ",2023-06-09,72,82,64
TZ000063862,"DODOMA, TZ",2023-06-10,72,83,62
TZ000063862,"DODOMA, TZ",2023-06-11,72,,61
TZ000063862,"DODOMA, TZ",2023-06-12,74,86,62
TZ000063862,"DODOMA, TZ",2023-06-13,73,88,62
TZ000063862,"DODOMA, TZ",2023-06-14,74,87,63
TZ000063862,"DODOMA, TZ",2023-06-15,71,85,63
TZ000063862,"DODOMA, TZ",2023-06-16,72,83,
TZ000063862,"DODOMA, TZ",2023-06-17,72,,62
TZ000063862,"DODOMA, TZ",2023-06-18,70,81,61
TZ000063862,"DODOMA, TZ",2023-06-19,71,83,
TZ000063862,"DODOMA, TZ",2023-06-20,72,84,62
TZ000063862,"DODOMA, TZ",2023-06-21,71,81,63
TZ000063862,"DODOMA, TZ",2023-06-22,70,,62
TZ000063862,"DODOMA, TZ",2023-06-23,69,,
TZ000063862,"DODOMA, TZ",2023-06-24,71,82,
TZ000063862,"DODOMA, TZ",2023-06-25,70,81,61
TZ000063862,"DODOMA, TZ",2023-06-26,69,81,
TZ000063862,"DODOMA, TZ",2023-06-27,69,81,60
TZ000063862,"DODOMA, TZ",2023-06-28,69,82,60
TZ000063862,"DODOMA, TZ",2023-06-29,69,80,
TZ000063862,"DODOMA, TZ",2023-06-30,68,79,59
TZ000063862,"DODOMA, TZ",2023-07-01,70,81,60
TZ000063862,"DODOMA, TZ",2023-07-02,69,78,59
TZ000063862,"DODOMA, TZ",2023-07-03,68,79,59
TZ000063862,"DODOMA, TZ",2023-07-04,68,79,
TZ000063862,"DODOMA, TZ",2023-07-05,69,80,59
